payroll_id,employee_id,pay_period_end,hours_worked,overtime_hours,gross_pay,overtime_pay,bonus,benefits_deduction,taxes,net_pay,anomaly_flag,anomaly_type
P000279,E0024,2025-08-15,34.39,0.0,930.97,0.0,0,150,204.81,576.15,False,None
P000280,E0024,2025-08-31,44.97,0.0,1217.3,0.0,250,-150,267.81,1049.49,True,Negative Deduction
P000281,E0024,2025-09-15,43.4,18.0,1174.84,730.89,0,150,258.47,766.38,True,Unusual Overtime
P000282,E0024,2025-09-30,51.29,0.0,1388.46,0.0,0,150,305.46,933.0,False,None
P000283,E0024,2025-10-15,50.88,0.0,1377.43,0.0,0,150,303.03,924.39,False,None
P000284,E0024,2025-10-31,53.02,0.0,1435.35,0.0,0,150,315.78,969.57,False,None
P000285,E0024,2025-11-15,44.59,0.0,1207.11,0.0,0,150,265.56,791.54,False,None
P000286,E0024,2025-11-30,54.18,0.0,1466.71,0.0,0,150,322.68,994.04,False,None
P000287,E0024,2025-12-15,37.55,0.0,1016.53,0.0,1000,150,223.64,1642.89,False,None
P000288,E0024,2025-12-31,35.42,0.0,958.95,0.0,0,150,210.97,597.98,False,None
P000289,E0025,2025-07-15,61.32,0.0,2044.26,0.0,0,0,367.97,1676.29,False,None
P000290,E0025,2025-07-31,76.01,0.0,2534.03,0.0,500,0,456.12,2577.9,False,None
P000291,E0025,2025-08-15,73.97,0.0,2466.28,0.0,0,0,443.93,2022.35,False,None
P000292,E0025,2025-08-31,86.31,6.31,2877.73,315.79,0,0,517.99,2675.52,False,None
P000293,E0025,2025-09-15,74.81,0.0,2494.19,0.0,0,0,448.95,2045.23,False,None
P000294,E0025,2025-09-30,82.19,2.19,2740.11,109.37,0,0,493.22,2356.27,False,None
P000295,E0025,2025-10-15,86.51,6.51,2884.12,325.38,0,0,519.14,2690.36,False,None
P000296,E0025,2025-10-31,74.51,0.0,2484.14,0.0,0,0,447.15,2037.0,False,None
P000297,E0025,2025-11-15,82.38,2.38,2746.7,119.24,0,0,494.41,2371.54,False,None
P000298,E0025,2025-11-30,88.02,8.02,2934.43,400.85,0,0,528.2,2807.09,False,None
P000299,E0025,2025-12-15,70.09,0.0,2336.96,0.0,0,0,420.65,1916.3,False,None
P000300,E0025,2025-12-31,80.2,0.2,2673.83,9.94,0,0,481.29,2202.48,False,None
P000301,E0026,2025-07-15,74.54,0.0,3981.38,0.0,0,275,1035.16,2671.22,False,None
P000302,E0026,2025-07-31,70.6,0.0,3770.96,0.0,0,275,980.45,2515.51,False,None
P000303,E0026,2025-08-15,67.71,0.0,3616.3,0.0,0,275,940.24,2401.07,False,None
P000304,E0026,2025-08-31,70.47,0.0,3764.06,0.0,0,275,978.66,2510.4,False,None
P000305,E0026,2025-09-15,80.48,0.48,4298.45,38.47,0,275,1117.6,2944.33,False,None
P000306,E0026,2025-09-30,67.11,0.0,3584.52,0.0,0,275,931.97,2377.54,False,None
P000307,E0026,2025-10-15,75.59,0.0,4037.49,0.0,0,275,1049.75,2712.74,False,None
P000308,E0026,2025-10-31,86.51,6.51,4620.26,521.19,0,275,1201.27,3665.19,False,None
P000309,E0026,2025-11-15,83.59,26.59,4464.65,2130.43,250,275,1160.81,3566.62,True,Unusual Overtime
P000310,E0026,2025-11-30,75.76,0.0,4046.12,0.0,250,275,1051.99,2969.13,False,None
P000311,E0026,2025-12-15,93.52,13.52,4994.77,1082.96,0,275,1298.64,4504.09,False,None
P000312,E0026,2025-12-31,95.14,15.14,5081.66,1213.28,0,275,1321.23,4698.71,False,None
P000313,E0027,2025-07-15,50.21,0.0,1849.7,0.0,0,75,406.93,1367.77,False,None
P000314,E0027,2025-07-31,30.25,0.0,1114.47,0.0,0,75,245.18,794.29,False,None
P000315,E0027,2025-08-15,57.09,0.0,2103.25,0.0,0,75,462.72,1565.54,False,None
P000316,E0027,2025-08-31,31.65,0.0,1165.92,0.0,0,75,256.5,834.42,False,None
P000317,E0027,2025-09-15,61.81,0.0,2277.05,0.0,250,75,500.95,1951.1,False,None
P000318,E0027,2025-09-30,58.67,0.0,2161.35,0.0,500,75,475.5,2110.86,False,None
P000319,E0027,2025-10-15,64.19,0.0,2364.9,0.0,500,75,520.28,2269.62,False,None
P000320,E0027,2025-10-31,52.08,0.0,1918.71,0.0,0,75,422.12,1421.59,False,None
P000321,E0027,2025-11-15,47.11,0.0,1735.49,0.0,0,75,381.81,1278.68,False,None
P000322,E0027,2025-11-30,46.4,0.0,1709.35,0.0,0,75,376.06,1258.29,False,None
P000323,E0027,2025-12-15,45.63,0.0,1681.01,0.0,0,75,369.82,1236.18,False,None
P000324,E0027,2025-12-31,57.85,0.0,2131.14,0.0,0,75,468.85,1587.29,False,None
P000325,E0028,2025-07-15,55.7,0.0,1174.12,0.0,0,275,317.01,582.11,False,None
P000326,E0028,2025-07-31,50.96,0.0,1074.27,0.0,0,275,290.05,509.22,False,None
P000327,E0028,2025-08-15,44.22,0.0,932.21,0.0,0,275,251.7,405.51,False,None
P000328,E0028,2025-08-31,71.03,0.0,1497.39,0.0,0,275,404.3,818.1,False,None
P000329,E0028,2025-09-15,57.3,0.0,1207.86,0.0,250,275,326.12,856.74,False,None
P000330,E0028,2025-09-30,37.22,0.0,784.56,0.0,0,275,211.83,297.73,False,None
P000331,E0028,2025-10-15,45.87,0.0,966.94,0.0,0,275,261.07,430.87,False,None
P000332,E0028,2025-10-31,57.45,0.0,1211.13,0.0,0,275,327.01,609.13,True,Duplicate Bonus
P000333,E0028,2025-11-15,43.6,0.0,919.17,0.0,0,275,248.17,395.99,False,None
P000334,E0028,2025-11-30,52.81,0.0,1113.29,0.0,0,275,300.59,537.7,False,None
P000335,E0028,2025-12-15,57.61,0.0,1214.34,0.0,0,275,327.87,611.47,True,Duplicate Bonus
P000336,E0028,2025-12-31,22.89,0.0,482.58,0.0,0,275,130.3,77.28,False,None
P000337,E0029,2025-07-15,79.14,0.0,2912.99,0.0,500,75,524.34,2813.65,False,None
P000338,E0029,2025-07-31,79.45,0.0,2924.54,0.0,0,75,526.42,2323.12,False,None
P000339,E0029,2025-08-15,76.7,0.0,2823.45,0.0,0,75,508.22,2240.23,False,None
P000340,E0029,2025-08-31,82.41,2.41,3033.64,133.26,0,75,546.06,2545.85,False,None
P000341,E0029,2025-09-15,85.26,5.26,3138.43,290.44,0,75,564.92,2788.95,False,None
P000342,E0029,2025-09-30,81.14,1.14,2986.63,62.75,0,75,537.59,2436.78,False,None
P000343,E0029,2025-10-15,77.01,0.0,2834.72,0.0,0,75,510.25,2249.47,False,None
P000344,E0029,2025-10-31,85.06,5.06,3131.09,279.44,0,75,563.6,2771.94,False,None
P000345,E0029,2025-11-15,80.39,0.39,2959.25,21.67,0,75,532.66,2373.25,False,None
P000346,E0029,2025-11-30,78.15,0.0,2876.86,0.0,0,75,517.84,2284.03,False,None
P000347,E0029,2025-12-15,69.5,0.0,2558.36,0.0,0,75,460.5,2022.86,False,None
P000348,E0029,2025-12-31,67.5,0.0,2484.63,0.0,250,75,447.23,2212.4,False,None
P000349,E0030,2025-07-15,39.35,0.0,1084.49,0.0,0,150,292.81,641.68,False,None
P000350,E0030,2025-07-31,52.23,0.0,1439.37,0.0,0,150,388.63,900.74,False,None
P000351,E0030,2025-08-15,49.37,0.0,1360.56,0.0,0,150,367.35,843.21,False,None
P000352,E0030,2025-08-31,38.16,0.0,1051.63,0.0,0,150,283.94,617.69,False,None
P000353,E0030,2025-09-15,55.17,0.0,1520.41,0.0,0,150,410.51,959.9,False,None
P000354,E0030,2025-09-30,60.99,0.0,1681.01,0.0,0,150,453.87,1077.14,False,None
P000355,E0030,2025-10-15,45.21,0.0,1246.04,0.0,0,150,336.43,759.61,False,None
P000356,E0030,2025-10-31,36.07,0.0,994.15,0.0,0,150,268.42,575.73,True,Duplicate Bonus
P000357,E0030,2025-11-15,44.33,0.0,1221.65,0.0,0,150,329.85,741.81,False,None
P000358,E0030,2025-11-30,56.84,0.0,1566.39,0.0,0,150,422.93,993.47,False,None
P000359,E0030,2025-12-15,54.39,0.0,1498.94,0.0,0,150,404.71,944.23,False,None
P000360,E0030,2025-12-31,42.62,0.0,1174.62,0.0,0,150,317.15,707.47,False,None
P000361,E0031,2025-07-15,62.17,0.0,7087.31,0.0,0,150,1913.57,5023.74,False,None
P000362,E0031,2025-07-31,60.79,0.0,6929.63,0.0,0,150,1871.0,4908.63,False,None
P000363,E0031,2025-08-15,44.14,0.0,5031.5,0.0,0,150,1358.5,3522.99,False,None
P000364,E0031,2025-08-31,44.05,0.0,5022.12,0.0,0,150,1355.97,3516.15,False,None
P000365,E0031,2025-09-15,45.26,0.0,5159.34,0.0,0,150,1393.02,3616.32,False,None
P000366,E0031,2025-09-30,45.94,0.0,5237.31,0.0,0,150,1414.07,3673.24,False,None
P000367,E0031,2025-10-15,57.6,0.0,6566.89,0.0,0,150,1773.06,4643.83,False,None
P000368,E0031,2025-10-31,53.4,0.0,6087.9,0.0,0,150,1643.73,4294.17,False,None
P000369,E0031,2025-11-15,57.02,0.0,6499.9,0.0,0,150,1754.97,4594.92,False,None
P000370,E0031,2025-11-30,55.39,0.0,6314.29,0.0,0,150,1704.86,4459.43,False,None
P000371,E0031,2025-12-15,63.72,0.0,7263.65,0.0,0,150,1961.19,5152.46,False,None
P000372,E0031,2025-12-31,41.52,0.0,4733.84,0.0,1000,150,1278.14,4305.7,False,None
P000373,E0032,2025-07-15,83.04,3.04,3648.07,200.51,0,75,656.65,3116.93,False,None
P000374,E0032,2025-07-31,62.61,0.0,2750.43,0.0,0,75,495.08,2180.35,False,None
P000375,E0032,2025-08-15,69.46,0.0,3051.57,0.0,0,75,549.28,2427.29,False,None
P000376,E0032,2025-08-31,79.4,0.0,3488.09,0.0,0,75,627.86,2785.24,False,None
P000377,E0032,2025-09-15,83.35,3.35,3661.37,220.46,0,75,659.05,3147.79,False,None
P000378,E0032,2025-09-30,79.19,0.0,3478.62,0.0,0,75,626.15,2777.47,False,None
P000379,E0032,2025-10-15,75.46,12.0,3315.07,790.74,0,75,596.71,2643.35,True,Unusual Overtime
P000380,E0032,2025-10-31,76.88,0.0,3377.54,0.0,0,75,607.96,2694.59,False,None
P000381,E0032,2025-11-15,90.96,10.96,3995.68,721.91,0,75,719.22,3923.37,False,None
P000382,E0032,2025-11-30,76.93,0.0,3379.44,0.0,0,75,608.3,2696.14,False,None
P000383,E0032,2025-12-15,93.99,13.99,4129.15,922.13,0,75,743.25,4233.04,False,None
P000384,E0032,2025-12-31,86.35,6.35,3793.45,418.57,0,75,682.82,3454.2,False,None
P000385,E0033,2025-07-15,83.66,3.66,3086.23,202.54,250,-275,678.97,2584.8,True,Negative Deduction
P000386,E0033,2025-07-31,70.45,0.0,2598.95,0.0,0,275,571.77,1752.18,False,None
P000387,E0033,2025-08-15,87.48,7.48,3227.21,414.01,0,275,709.99,2656.23,False,None
P000388,E0033,2025-08-31,76.05,0.0,2805.48,0.0,0,275,617.21,1913.27,False,None
P000389,E0033,2025-09-15,70.44,0.0,2598.7,0.0,0,275,571.71,1751.98,False,None
P000390,E0033,2025-09-30,84.1,4.1,3102.55,227.03,0,-275,682.56,2372.01,True,Negative Deduction
P000391,E0033,2025-10-15,68.9,0.0,2541.59,0.0,0,275,559.15,1707.44,True,Duplicate Bonus
P000392,E0033,2025-10-31,73.9,0.0,2726.25,0.0,0,275,599.77,1851.47,False,None
P000393,E0033,2025-11-15,79.92,0.0,2948.21,0.0,0,275,648.61,2024.61,False,None
P000394,E0033,2025-11-30,97.75,17.75,3605.9,982.05,0,275,793.3,3519.65,False,None
P000395,E0033,2025-12-15,74.5,0.0,2748.48,0.0,0,275,604.67,1868.81,False,None
P000396,E0033,2025-12-31,76.33,0.0,2815.97,0.0,0,-275,619.51,1921.46,True,Negative Deduction
P000397,E0034,2025-07-15,55.86,0.0,1293.13,0.0,0,150,232.76,910.37,False,None
P000398,E0034,2025-07-31,40.09,0.0,928.17,0.0,0,150,167.07,611.1,False,None
P000399,E0034,2025-08-15,53.54,0.0,1239.51,0.0,0,150,223.11,866.4,False,None
P000400,E0034,2025-08-31,59.65,0.0,1380.84,0.0,500,150,248.55,1482.29,False,None
P000401,E0034,2025-09-15,47.54,0.0,1100.63,0.0,0,150,198.11,752.51,False,None
P000402,E0034,2025-09-30,58.21,0.0,1347.54,0.0,0,150,242.56,954.99,False,None
P000403,E0034,2025-10-15,52.33,0.0,1211.48,0.0,0,150,218.07,843.41,False,None
P000404,E0034,2025-10-31,44.15,0.0,1022.18,0.0,0,150,183.99,688.19,False,None
P000405,E0034,2025-11-15,48.42,0.0,1120.87,0.0,0,150,201.76,769.11,False,None
P000406,E0034,2025-11-30,46.96,0.0,1087.17,0.0,0,150,195.69,741.48,False,None
P000407,E0034,2025-12-15,49.3,0.0,1141.27,0.0,0,150,205.43,785.84,False,None
P000408,E0034,2025-12-31,51.22,0.0,1185.78,0.0,0,150,213.44,822.34,False,None
P000409,E0035,2025-07-15,54.71,0.0,3282.34,0.0,0,0,722.11,2560.22,False,None
P000410,E0035,2025-07-31,54.07,0.0,3244.16,0.0,0,0,713.72,2530.45,False,None
P000411,E0035,2025-08-15,30.55,0.0,1832.78,0.0,0,0,403.21,1429.57,False,None
P000412,E0035,2025-08-31,49.22,0.0,2953.29,0.0,0,0,649.72,2303.57,False,None
P000413,E0035,2025-09-15,37.92,0.0,2275.48,0.0,0,0,500.61,1774.87,False,None
P000414,E0035,2025-09-30,47.79,0.0,2867.65,0.0,0,0,630.88,2236.77,False,None
P000415,E0035,2025-10-15,49.01,0.0,2940.58,0.0,0,0,646.93,2293.65,False,None
P000416,E0035,2025-10-31,57.81,0.0,3468.55,0.0,0,0,763.08,2705.47,False,None
P000417,E0035,2025-11-15,49.76,0.0,2985.54,0.0,0,0,656.82,2328.72,False,None
P000418,E0035,2025-11-30,52.07,0.0,3124.42,0.0,0,0,687.37,2437.05,False,None
P000419,E0035,2025-12-15,56.34,0.0,3380.67,0.0,500,0,743.75,3136.92,False,None
P000420,E0035,2025-12-31,59.82,0.0,3589.32,0.0,0,0,789.65,2799.67,False,None
P000421,E0036,2025-07-15,79.02,0.0,2073.38,0.0,250,-150,373.21,1800.17,True,Negative Deduction
P000422,E0036,2025-07-31,80.75,0.75,2118.97,29.66,0,150,381.41,1617.21,False,None
P000423,E0036,2025-08-15,80.08,0.08,2101.3,3.16,0,150,378.23,1576.23,False,None
P000424,E0036,2025-08-31,75.66,0.0,1985.3,0.0,0,150,357.35,1477.94,False,None
P000425,E0036,2025-09-15,73.85,0.0,1937.75,0.0,0,150,348.79,1438.95,False,None
P000426,E0036,2025-09-30,61.82,0.0,1622.29,0.0,0,150,292.01,1180.27,False,None
P000427,E0036,2025-10-15,71.39,0.0,1873.19,0.0,0,150,337.17,1386.01,False,None
P000428,E0036,2025-10-31,65.77,0.0,1725.83,0.0,0,150,310.65,1265.18,False,None
P000429,E0036,2025-11-15,90.04,10.04,2362.69,395.24,0,150,425.28,2182.64,False,None
P000430,E0036,2025-11-30,81.51,1.51,2138.75,59.33,0,150,384.98,1663.11,False,None
P000431,E0036,2025-12-15,78.99,0.0,2072.76,0.0,0,150,373.1,1549.67,False,None
P000432,E0036,2025-12-31,74.26,0.0,1948.59,0.0,0,150,350.75,1447.84,False,None
P000433,E0037,2025-07-15,80.24,0.24,3658.86,16.3,0,-275,658.6,2741.56,True,Negative Deduction
P000434,E0037,2025-07-31,73.22,0.0,3338.66,0.0,0,275,600.96,2462.7,False,None
P000435,E0037,2025-08-15,81.39,1.39,3711.48,95.22,0,275,668.07,2863.64,False,None
P000436,E0037,2025-08-31,81.97,1.97,3737.64,134.47,500,275,672.78,3174.33,True,Duplicate Bonus
P000437,E0037,2025-09-15,73.11,0.0,3333.77,0.0,0,275,600.08,2458.69,False,None
P000438,E0037,2025-09-30,72.96,0.0,3326.81,0.0,250,-275,598.83,2702.98,True,Negative Deduction
P000439,E0037,2025-10-15,87.7,7.7,3999.01,526.52,0,275,719.82,3530.7,False,None
P000440,E0037,2025-10-31,79.58,0.0,3628.72,0.0,0,275,653.17,2700.55,False,None
P000441,E0037,2025-11-15,73.75,0.0,3363.08,0.0,0,275,605.36,2482.73,False,None
P000442,E0037,2025-11-30,77.04,0.0,3512.84,0.0,0,275,632.31,2605.53,False,None
P000443,E0037,2025-12-15,71.92,0.0,3279.34,0.0,0,275,590.28,2414.05,False,None
P000444,E0037,2025-12-31,79.46,0.0,3623.49,0.0,0,275,652.23,2696.26,False,None
P000445,E0038,2025-07-15,56.65,0.0,3550.45,0.0,0,150,923.12,2477.33,False,None
P000446,E0038,2025-07-31,49.78,0.0,3119.63,0.0,0,150,811.1,2158.52,False,None
P000447,E0038,2025-08-15,68.91,0.0,4318.53,0.0,0,150,1122.82,3045.71,False,None
P000448,E0038,2025-08-31,53.37,0.0,3344.75,0.0,0,150,869.64,2325.12,False,None
P000449,E0038,2025-09-15,51.84,0.0,3248.79,0.0,0,150,844.69,2254.1,False,None
P000450,E0038,2025-09-30,42.73,0.0,2678.11,0.0,0,150,696.31,1831.8,False,None
P000451,E0038,2025-10-15,48.09,0.0,3013.91,0.0,0,150,783.62,2080.29,False,None
P000452,E0038,2025-10-31,43.77,0.0,2742.93,0.0,0,150,713.16,1879.77,False,None
P000453,E0038,2025-11-15,32.67,0.0,2047.73,0.0,0,150,532.41,1365.32,False,None
P000454,E0038,2025-11-30,57.79,0.0,3621.96,0.0,0,150,941.71,2530.25,False,None
P000455,E0038,2025-12-15,45.91,0.0,2877.08,0.0,0,150,748.04,1979.04,False,None
P000456,E0038,2025-12-31,43.92,0.0,2752.27,0.0,0,150,715.59,1886.68,False,None
P000457,E0039,2025-07-15,81.68,1.68,2300.24,71.16,0,0,621.06,1750.33,False,None
P000458,E0039,2025-07-31,84.1,4.1,2368.26,173.18,0,0,639.43,1902.01,True,Duplicate Bonus
P000459,E0039,2025-08-15,77.43,0.0,2180.54,0.0,0,0,588.74,1591.79,False,None
P000460,E0039,2025-08-31,79.98,0.0,2252.21,0.0,250,0,608.1,1894.12,False,None
P000461,E0039,2025-09-15,85.97,5.97,2420.9,252.15,0,0,653.64,2019.41,False,None
P000462,E0039,2025-09-30,77.12,23.0,2171.66,971.52,0,0,586.35,1585.31,True,Unusual Overtime
P000463,E0039,2025-10-15,82.42,2.42,2320.91,102.16,0,0,626.65,1796.43,False,None
P000464,E0039,2025-10-31,66.73,0.0,1879.01,0.0,0,0,507.33,1371.67,False,None
P000465,E0039,2025-11-15,70.07,0.0,1973.16,0.0,0,0,532.75,1440.4,False,None
P000466,E0039,2025-11-30,84.84,4.84,2389.22,204.62,0,0,645.09,1948.75,False,None
P000467,E0039,2025-12-15,69.65,0.0,1961.39,0.0,0,0,529.57,1431.81,False,None
P000468,E0039,2025-12-31,81.87,1.87,2305.55,79.12,0,0,622.5,1762.17,False,None
P000469,E0040,2025-07-15,78.82,0.0,2181.06,0.0,0,75,479.83,1626.23,False,None
P000470,E0040,2025-07-31,77.08,0.0,2132.92,0.0,0,75,469.24,1588.68,False,None
P000471,E0040,2025-08-15,73.37,0.0,2030.21,0.0,1000,75,446.65,2508.56,False,None
P000472,E0040,2025-08-31,87.27,7.27,2414.89,301.94,500,75,531.28,2610.55,False,None
P000473,E0040,2025-09-15,93.84,13.84,2596.53,574.39,0,75,571.24,2524.69,False,None
P000474,E0040,2025-09-30,82.4,2.4,2280.05,99.68,0,75,501.61,1803.12,False,None
P000475,E0040,2025-10-15,82.58,2.58,2284.99,107.08,0,75,502.7,1814.37,False,None
P000476,E0040,2025-10-31,74.54,0.0,2062.56,0.0,0,75,453.76,1533.8,True,Duplicate Bonus
P000477,E0040,2025-11-15,70.43,0.0,1948.83,0.0,0,75,428.74,1445.09,False,None
P000478,E0040,2025-11-30,79.68,0.0,2204.8,0.0,0,75,485.06,1644.75,False,None
P000479,E0040,2025-12-15,72.21,0.0,1998.05,0.0,0,75,439.57,1483.48,False,None
P000480,E0040,2025-12-31,65.82,0.0,1821.22,0.0,0,-75,400.67,1345.55,True,Negative Deduction
P000481,E0041,2025-07-15,86.43,6.43,5198.62,579.93,0,75,935.75,4767.79,False,None
P000482,E0041,2025-07-31,86.82,6.82,5222.06,615.09,0,-75,939.97,4822.19,True,Negative Deduction
P000483,E0041,2025-08-15,73.13,0.0,4398.73,0.0,250,75,791.77,3781.96,False,None
P000484,E0041,2025-08-31,81.95,1.95,4929.4,176.09,500,75,887.29,4643.2,False,None
P000485,E0041,2025-09-15,88.02,8.02,5294.14,723.21,0,75,952.95,4989.4,False,None
P000486,E0041,2025-09-30,81.64,1.64,4910.66,147.99,500,75,883.92,4599.73,False,None
P000487,E0041,2025-10-15,70.45,0.0,4237.85,0.0,0,75,762.81,3400.04,False,None
P000488,E0041,2025-10-31,78.14,0.0,4699.93,0.0,0,75,845.99,3778.94,False,None
P000489,E0041,2025-11-15,90.61,10.61,5450.46,957.69,0,75,981.08,5352.07,False,None
P000490,E0041,2025-11-30,81.98,1.98,4930.87,178.3,500,75,887.56,4646.62,False,None
P000491,E0041,2025-12-15,84.31,24.31,5071.43,2193.65,500,75,912.86,4972.72,True,Unusual Overtime
P000492,E0041,2025-12-31,82.73,2.73,4976.39,246.59,0,75,895.75,4252.23,False,None
P000493,E0042,2025-07-15,73.16,0.0,2804.07,0.0,0,75,616.89,2112.17,False,None
P000494,E0042,2025-07-31,75.03,0.0,2876.02,0.0,250,75,632.73,2418.3,False,None
P000495,E0042,2025-08-15,82.71,2.71,3170.31,155.86,250,75,697.47,2803.71,False,None
P000496,E0042,2025-08-31,86.53,6.53,3316.89,375.73,0,75,729.71,2887.9,True,Duplicate Bonus
P000497,E0042,2025-09-15,88.8,8.8,3403.67,505.91,0,75,748.81,3085.78,False,None
P000498,E0042,2025-09-30,73.14,0.0,2803.27,0.0,0,75,616.72,2111.55,False,None
P000499,E0042,2025-10-15,83.46,3.46,3199.21,199.22,0,75,703.83,2619.6,False,None
P000500,E0042,2025-10-31,89.5,9.5,3430.4,545.99,0,75,754.69,3146.7,False,None
P000501,E0042,2025-11-15,72.1,0.0,2763.72,0.0,0,75,608.02,2080.7,False,None
P000502,E0042,2025-11-30,91.89,11.89,3522.3,683.84,0,75,774.91,3356.24,False,None
P000503,E0042,2025-12-15,93.11,13.11,3568.96,753.85,0,75,785.17,3462.64,False,None
P000504,E0042,2025-12-31,101.0,21.0,3871.36,1207.43,0,75,851.7,4152.09,False,None
P000505,E0043,2025-07-15,51.85,0.0,2218.03,0.0,0,150,487.97,1580.07,False,None
P000506,E0043,2025-07-31,51.89,0.0,2219.91,0.0,0,150,488.38,1581.53,False,None
P000507,E0043,2025-08-15,56.62,0.0,2422.03,0.0,0,150,532.85,1739.18,False,None
P000508,E0043,2025-08-31,56.38,0.0,2412.04,0.0,0,150,530.65,1731.39,False,None
P000509,E0043,2025-09-15,59.01,0.0,2524.49,0.0,0,150,555.39,1819.1,False,None
P000510,E0043,2025-09-30,56.27,0.0,2407.33,0.0,0,150,529.61,1727.72,False,None
P000511,E0043,2025-10-15,49.15,0.0,2102.7,0.0,0,150,462.59,1490.11,False,None
P000512,E0043,2025-10-31,59.78,0.0,2557.22,0.0,0,150,562.59,1844.63,False,None
P000513,E0043,2025-11-15,41.43,0.0,1772.37,0.0,250,150,389.92,1482.45,False,None
P000514,E0043,2025-11-30,50.05,0.0,2141.0,0.0,0,150,471.02,1519.98,False,None
P000515,E0043,2025-12-15,62.51,0.0,2674.17,0.0,0,150,588.32,1935.85,False,None
P000516,E0043,2025-12-31,40.0,0.0,1711.12,0.0,0,150,376.45,1184.67,False,None
P000517,E0044,2025-07-15,74.58,0.0,2219.51,0.0,0,150,399.51,1670.0,False,None
P000518,E0044,2025-07-31,85.37,5.37,2540.73,239.89,250,150,457.33,2423.29,False,None
P000519,E0044,2025-08-15,83.15,3.15,2474.58,140.67,0,150,445.42,2019.83,False,None
P000520,E0044,2025-08-31,73.0,0.0,2172.47,0.0,250,150,391.05,1881.43,False,None
P000521,E0044,2025-09-15,76.67,0.0,2281.71,0.0,0,150,410.71,1721.0,False,None
P000522,E0044,2025-09-30,70.55,0.0,2099.68,0.0,500,150,377.94,2071.74,False,None
P000523,E0044,2025-10-15,87.84,7.84,2614.23,350.15,1000,150,470.56,3343.82,False,None
P000524,E0044,2025-10-31,77.95,0.0,2319.88,0.0,0,150,417.58,1752.3,False,None
P000525,E0044,2025-11-15,94.34,14.34,2807.48,640.01,0,150,505.35,2792.15,False,None
P000526,E0044,2025-11-30,80.65,0.65,2400.11,28.96,0,150,432.02,1847.05,False,None
P000527,E0044,2025-12-15,78.24,0.0,2328.48,0.0,0,150,419.13,1759.36,False,None
P000528,E0044,2025-12-31,77.47,0.0,2305.37,0.0,0,150,414.97,1740.4,False,None
P000529,E0045,2025-07-15,48.05,0.0,5189.01,0.0,250,0,934.02,4504.99,False,None
P000530,E0045,2025-07-31,50.89,0.0,5495.75,0.0,0,0,989.23,4506.51,False,None
P000531,E0045,2025-08-15,70.1,0.0,7570.72,0.0,0,0,1362.73,6207.99,False,None
P000532,E0045,2025-08-31,47.29,0.0,5107.23,0.0,0,0,919.3,4187.92,False,None
P000533,E0045,2025-09-15,47.55,0.0,5135.31,0.0,250,0,924.36,4460.95,False,None
P000534,E0045,2025-09-30,50.52,0.0,5456.67,0.0,250,0,982.2,4724.47,True,Negative Deduction
P000535,E0045,2025-10-15,58.72,0.0,6342.0,0.0,0,0,1141.56,5200.44,False,None
P000536,E0045,2025-10-31,38.63,0.0,4172.27,0.0,0,0,751.01,3421.26,False,None
P000537,E0045,2025-11-15,53.64,0.0,5793.2,0.0,0,0,1042.78,4750.42,False,None
P000538,E0045,2025-11-30,43.46,0.0,4693.74,0.0,0,0,844.87,3848.87,False,None
P000539,E0045,2025-12-15,54.43,0.0,5878.03,0.0,0,0,1058.04,4819.98,False,None
P000540,E0045,2025-12-31,46.05,0.0,4973.39,0.0,0,0,895.21,4078.18,False,None
P000541,E0046,2025-07-15,31.57,0.0,1428.41,0.0,0,75,371.39,982.03,True,Duplicate Bonus
P000542,E0046,2025-07-31,52.96,0.0,2396.29,0.0,0,75,623.03,1698.25,False,None
P000543,E0046,2025-08-15,52.89,0.0,2393.23,0.0,0,75,622.24,1695.99,False,None
P000544,E0046,2025-08-31,45.37,0.0,2052.87,0.0,0,75,533.75,1444.13,False,None
P000545,E0046,2025-09-15,44.89,0.0,2031.42,0.0,0,75,528.17,1428.25,False,None
P000546,E0046,2025-09-30,39.51,0.0,1787.78,0.0,250,75,464.82,1497.96,False,None
P000547,E0046,2025-10-15,56.18,0.0,2542.36,0.0,250,75,661.01,2056.35,False,None
P000548,E0046,2025-10-31,57.06,0.0,2581.86,0.0,0,75,671.28,1835.58,False,None
P000549,E0046,2025-11-15,42.97,0.0,1944.28,0.0,250,75,505.51,1613.77,False,None
P000550,E0046,2025-11-30,45.68,10.0,2067.04,678.75,0,75,537.43,1454.61,True,Unusual Overtime
P000551,E0046,2025-12-15,49.49,0.0,2239.59,0.0,0,75,582.29,1582.3,False,None
P000552,E0046,2025-12-31,68.17,0.0,3084.55,0.0,500,75,801.98,2707.57,False,None
P000553,E0047,2025-07-15,84.36,4.36,2563.73,198.79,250,0,692.21,2320.32,False,None
P000554,E0047,2025-07-31,72.45,0.0,2201.84,0.0,0,0,594.5,1607.34,False,None
P000555,E0047,2025-08-15,82.43,2.43,2505.06,110.78,0,0,676.36,1939.47,False,None
P000556,E0047,2025-08-31,68.99,0.0,2096.5,0.0,0,0,566.05,1530.44,False,None
